"","species_code","study_ID","study","experiment","first_author","year","taxorder","family","genus","species","common_name","min_length","max_length","avg_length","N","n_mort","n_not_mort","mort_rate","mort_rate_lwr","mort_rate_upr","post_monitoring_uncertainty","catch_related_uncertainty","bshape","a3.0","swim_bladder","rel_height","rel_width","n_turbines","n_turbines_studied","total_capacity_study_turbines_kW","total_capacity_kW","capacity_class","turbine_type","max_diameter","n_blades","rpm","head","max_flow_rate_HPP","sampling_method","global_region","country","location","waterbody","MQ_waterbody","Lat","Long"
"614","Leu_idu","Ache_2011_WKA_Vilshofen_Screw","Ache (2011)","WKA Vilshofen Screw","Ache",2011,"Cypriniformes","Leuciscidae","Leuciscus","Leuciscus idus","Ide",NA,NA,NA,1,0,1,0,0,0.25,0.25,0.25,"fusiform",0.0110459170082106,"physostomous",0.281,0.15,3,1,30,330,"vSHP","Screw",NA,NA,35.1,3,11,"net","Europe","Germany","Vilshofen","Vils","10.5",48.61665,13.16891
"615","Leu_idu","Ache_2011_WKA_Vilshofen_Francisturbine","Ache (2011)","WKA Vilshofen Francisturbine","Ache",2011,"Cypriniformes","Leuciscidae","Leuciscus","Leuciscus idus","Ide",NA,NA,NA,16,9,7,0.5625,0.4125,0.7125,0.15,0.15,"fusiform",0.0110459170082106,"physostomous",0.281,0.15,3,2,300,330,"vSHP","Francis",NA,NA,130,3,11,"net","Europe","Germany","Vilshofen","Vils","10.5",48.61665,13.16891
"616","Leu_idu","Monten_1985_Motala_Exp_7","Monten (1985)","Motala Exp 7","Monten",1985,"Cypriniformes","Leuciscidae","Leuciscus","Leuciscus idus","Ide",3.9,3.9,3.9,14,6,8,0.428571428571429,0.278571428571429,0.428571428571429,0,0.15,"fusiform",0.0110459170082106,"physostomous",0.281,0.15,1,1,173.74,173.74,"vSHP","Kaplan",0.6,6,598,14.6,1.4,"net","Europe","Sweden","Motala","Motala-Strom",NA,58.5434,15.078
"617","Gob_gob","Tombek_2008_Gugelmühle_Schnecke","Tombek & Holzner (2008)","Gugelmühle Schnecke","Tombek",2008,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",NA,NA,NA,11,0,11,0,0,0.15,0.15,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,2,1,20,65,"vSHP","Screw",2.2,NA,28,1.8,4.7,"net","Europe","Germany","Landkreis Ansbach","Wörnitz",NA,49.04033,10.56207
"618","Gob_gob","Schmalz_2016_Turbine_Reurieth","Schmalz (2016)","Turbine Reurieth","Schmalz",2016,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",3.4,14.1,8.75,1,0,1,0,0,0.25,0.25,0.25,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,2,1,17,25.29,"vSHP","Francis",NA,NA,NA,2,1.65,"net","Europe","Germany","Reurieth","Werra","2.56",50.45212,10.65737
"619","Gob_gob","Holzner_2000_Mainkraftwerks_Dettelbach","Holzner (2000)","Mainkraftwerks Dettelbach","Holzner",2000,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",3.3,15.7,13,19,1,18,0.0526315789473684,0,0.302631578947368,0.25,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,2,2,4500,4500,"SHP","Kaplan",3.54,4,100,4.55,120,"net","Europe","Germany","Dettelbach","Main","112",49.79465,10.1818
"620","Gob_gob","Wagner_2013_WKA_Lützschena","Wagner (2013c)","WKA Lützschena","Wagner",2013,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",NA,NA,NA,211,26,185,0.123222748815166,0,0.273222748815166,0.15,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,2,2,52,52,"vSHP","Francis",2.4,31,NA,1.15,7,"net","Europe","Germany","Lützschena","Weiße Elster","7.5",51.37878,12.27962
"621","Gob_gob","Bochert_2004_WKA_Bobzin","Bochert et al. (2004)","WKA Bobzin","Bochert",2004,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",8.4,14.6,11.5,24,1,23,0.0416666666666667,0,0.0416666666666667,0,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,140,140,"vSHP","Kaplan",NA,4,550,7,3.3,"net","Europe","Germany","Bobzin","Müritz-Elde-Wasserstraße",NA,53.49211,12.07141
"622","Gob_gob","Schomaker_2016_Neumühle","Schomaker & Wolter (2016)","Neumühle","Schomaker",2016,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",2.4,15,6.33118971061093,311,0,311,0,0,0.15,0.15,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,15,15,"vSHP","Water wheel",5,36,5.2,2.1,1,"net","Europe","Germany","Hadamar-Niederhadamar","Elbbach","3.997",50.431476,8.040062
"623","Gob_gob","Schomaker_2016_Mühle_Ringleben","Schomaker & Wolter (2016)","Mühle Ringleben","Schomaker",2016,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",5.2,13,9.31875,48,0,48,0,0,0.15,0.15,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,27,27,"vSHP","Water wheel",6.5,42,3,1.6,2.5,"net","Europe","Germany","Ringleben","Mahlgera",NA,51.103269,10.952733
"624","Gob_gob","Mueller_2020_Heckerwehr_natural_migration","Mueller et al. (2020d)","Heckerwehr natural migration","Mueller",2020,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",7.4,13.6,10.5,12,0,12,0,0,0,0,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,80,80,"vSHP","Screw",3.2,NA,13,2.53,5,"net","Europe","Germany","Heckerwehr","Roth","3.17",49.23298,11.12304
"625","Gob_gob","Tombek_2008_Gugelmühle_Francisturbine","Tombek & Holzner (2008)","Gugelmühle Francisturbine","Tombek",2008,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",NA,NA,NA,8,1,7,0.125,0,0.375,0.25,0.25,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,2,1,45,65,"vSHP","Francis",NA,NA,50,1.7,4.7,"net","Europe","Germany","Röckingen","Wörnitz",NA,49.04033,10.56207
"626","Gob_gob","Schomaker_2016_Untermühle_Freienorla","Schomaker & Wolter (2016)","Untermühle Freienorla","Schomaker",2016,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",8.6,12.5,10.55,2,0,2,0,0,0.25,0.25,0.25,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,18,18,"vSHP","Water wheel",5.58,40,5.25,1.8,1.6,"net","Europe","Germany","Freienorla","Orla","1.35",50.76982,11.541762
"627","Gob_gob","Schomaker_2016_Eulenmühle_Glieneck","Schomaker & Wolter (2016)","Eulenmühle Glieneck","Schomaker",2016,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",9.5,9.5,9.5,1,0,1,0,0,0.25,0.25,0.25,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,18,18,"vSHP","Water wheel",6.5,40,5,3.1,1,"net","Europe","Germany","Ziesar","Buckau","0.62",52.283924,12.357978
"628","Gob_gob","Mueller_2020_Lindesmühle_natural_migration","Mueller et al. (2020b)","Lindesmühle natural migration","Mueller",2020,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",4,15,9.5,13,2,11,0.153846153846154,0.00384615384615386,0.153846153846154,0,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,270,270,"vSHP","Kaplan",1.5,3,212,2.81,10.8,"net","Europe","Germany","Bad Kissingen","Fränkische Saale","12.3",50.1879,10.07421
"629","Gob_gob","Schmalz_2010_Walkmühle_Screw","Schmalz (2010)","Walkmühle Screw","Schmalz",2010,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",6.5,17,12,18,2,16,0.111111111111111,0,0.111111111111111,0,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,3,1,45.5,357,"vSHP","Screw",NA,NA,NA,2.55,14,"net","Europe","Germany","Meiningen","Werra","14",50.55134,10.41019
"630","Gob_gob","Schmalz_2007_Wasserkraftanlage_Döbritschen","Schmalz & Schmalz (2007)","Wasserkraftanlage Döbritschen","Schmalz",2007,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",11,17,13,4251,259,3992,0.0609268407433545,0,0.0609268407433545,0,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,2,2,425,425,"vSHP","Francis",2.7,21,33,2.5,20,"net","Europe","Germany","Döbritschen","Saale","31.4",51.04296,11.6802
"631","Gob_gob","Ache_2011_WKA_Vilshofen_Screw","Ache (2011)","WKA Vilshofen Screw","Ache",2011,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",NA,NA,NA,13,0,13,0,0,0.15,0.15,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,3,1,30,330,"vSHP","Screw",NA,NA,35.1,3,11,"net","Europe","Germany","Vilshofen","Vils","10.5",48.61665,13.16891
"632","Gob_gob","Wagner_2013_WKA_Stahmeln","Wagner (2013a)","WKA Stahmeln","Wagner",2013,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",2.5,13,7.2,24,7,17,0.291666666666667,0.141666666666667,0.441666666666667,0.15,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,2,2,162,162,"vSHP","Francis",1.5,NA,40,1.6,8.25,"net","Europe","Germany","Stahmeln","Weiße Elster","7.5",51.37587,12.30133
"633","Gob_gob","Hadderingh_1998_Haandrik","Hadderingh & Baker (1998)","Haandrik","Hadderingh",1998,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",12.2,12.2,12.2,12,0,12,0,0,0.15,0.15,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,100,100,"vSHP","Kaplan",1.6,4,150,2,7,"net","Europe","Netherlands","Haandrik","Vechte","13.8",52.62151,6.69451
"634","Gob_gob","Schomaker_2016_Römische_Aumühle","Schomaker & Wolter (2016)","Römische Aumühle","Schomaker",2016,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",3.4,14,9.78255813953489,86,0,86,0,0,0.15,0.15,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,20,20,"vSHP","Water wheel",5.5,36,5.5,1.6,2,"net","Europe","Germany","Hadamar-Oberzeuzheim","Elbbach","3.997",50.482181,8.049425
"635","Gob_gob","Ache_2011_WKA_Vilshofen_Francisturbine","Ache (2011)","WKA Vilshofen Francisturbine","Ache",2011,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",NA,NA,NA,11,3,8,0.272727272727273,0.122727272727273,0.422727272727273,0.15,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,3,2,300,330,"vSHP","Francis",NA,NA,130,3,11,"net","Europe","Germany","Vilshofen","Vils","10.5",48.61665,13.16891
"636","Gob_gob","Schneider_2012_Mainkraftwerk_Kostheim_natural_migration","Schneider et al. (2012)","Mainkraftwerk Kostheim natural migration","Schneider",2012,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",NA,NA,NA,12,2,10,0.166666666666667,0,0.166666666666667,0,0.25,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,2,1,2480,4960,"SHP","Kaplan",3.71,3,85,3.76,160,"net","Europe","Germany","Kostheim","Main","210",50.00031,8.33493
"637","Gob_gob","Schmalz_2010_Walkmühle_Francisturbine","Schmalz (2010)","Walkmühle Francisturbine","Schmalz",2010,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",8,16,10.5,349,11,338,0.0315186246418338,0,0.0315186246418338,0,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,3,2,310,357,"vSHP","Francis",NA,18,NA,3.04,14,"net","Europe","Germany","Meiningen","Werra","14",50.55134,10.41019
"638","Gob_gob","Späh_2001_Schnecke_Höxter","Späh (2001)","Schnecke Höxter","Späh",2001,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",12,14,12.9,8,0,8,0,0,0.25,0.25,0.25,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,NA,1,18.5,18.5,"SHP","Screw",1.38,NA,NA,3.97,0.615,"net","Europe","Germany","Höxter-Godelheim","Nethe","5.65",51.73008,9.36678
"639","Gob_gob","Bochert_2004_WKA_Neubukow","Bochert et al. (2004)","WKA Neubukow","Bochert",2004,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",9.5,14,11.75,19,1,18,0.0526315789473684,0,0.0526315789473684,0,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,NA,NA,35,"vSHP","Francis",NA,NA,NA,4,NA,"net","Europe","Germany","Neubukow","Hellbach","0.96",54.03214,11.66796
"640","Gob_gob","Bochert_2004_WKA_Schildfeld","Bochert et al. (2004)","WKA Schildfeld","Bochert",2004,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",7,16.5,11.75,83,0,83,0,0,0,0,0.15,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,NA,NA,44,"vSHP","Francis",NA,NA,NA,2.3,NA,"net","Europe","Germany","Schildfeld","Schilde","2.08",53.44231,10.90923
"641","Gob_gob","Edler_2011_Schnecke_Rhede-Krechting","Edler et al. (2011)","Schnecke Rhede-Krechting","Edler",2011,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",4,15,9,269,16,253,0.0594795539033457,0,0.209479553903346,0.15,0.25,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,55,55,"vSHP","Screw",2.6,NA,NA,2.8,2.5,"net","Europe","Germany","Krechting","Bocholter Aa","2.7",51.81843,6.69863
"642","Gob_gob","Schomaker_2016_Lohmühle_Nägelstedt","Schomaker & Wolter (2016)","Lohmühle Nägelstedt","Schomaker",2016,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",11.5,14,12.6666666666667,3,0,3,0,0,0.25,0.25,0.25,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,1,1,30,30,"vSHP","Water wheel",6.5,40,4.07,2,2,"net","Europe","Germany","Nägelstedt","Unstrut","4.03",51.10695,10.724406
"643","Gob_gob","Schmalz_2016_Wasserrad_Reurieth","Schmalz (2016)","Wasserrad Reurieth","Schmalz",2016,"Cypriniformes","Gobionidae","Gobio","Gobio gobio","Gudgeon",3.4,14.1,8.75,1,0,1,0,0,0.25,0.25,0.25,"fusiform",0.0117587667560372,"physostomous",0.158,0.136,2,1,8.29,25.29,"vSHP","Water wheel",5,48,5,1.5,1.65,"net","Europe","Germany","Reurieth","Werra","2.56",50.45212,10.65737
"644","Sca_ery","Tombek_2008_Rödermühle_Wasserrad","Tombek & Holzner (2008)","Rödermühle Wasserrad","Tombek",2008,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",NA,NA,NA,29,0,29,0,0,0.15,0.15,0.15,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,4,2,NA,NA,"vSHP","Water wheel",NA,NA,NA,NA,NA,"net","Europe","Germany","Diebach","Fränkische Saale",NA,50.12414,9.83957
"645","Sca_ery","Tombek_2008_Rödermühle_Schnecke","Tombek & Holzner (2008)","Rödermühle Schnecke","Tombek",2008,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",NA,NA,NA,45,0,45,0,0,0.15,0.15,0.15,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,4,1,9.5,9.5,"vSHP","Screw",NA,NA,NA,1.1,NA,"net","Europe","Germany","Diebach","Fränkische Saale",NA,50.12414,9.83957
"646","Sca_ery","Wagner_2013_WKA_Lützschena","Wagner (2013c)","WKA Lützschena","Wagner",2013,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",NA,NA,NA,56,4,52,0.0714285714285714,0,0.221428571428571,0.15,0.15,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,2,2,52,52,"vSHP","Francis",2.4,31,NA,1.15,7,"net","Europe","Germany","Lützschena","Weiße Elster","7.5",51.37878,12.27962
"647","Sca_ery","Wagner_2013_WKA_Stahmeln","Wagner (2013a)","WKA Stahmeln","Wagner",2013,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",2.5,15,7.2,29,8,21,0.275862068965517,0.125862068965517,0.425862068965517,0.15,0.15,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,2,2,162,162,"vSHP","Francis",1.5,NA,40,1.6,8.25,"net","Europe","Germany","Stahmeln","Weiße Elster","7.5",51.37587,12.30133
"648","Sca_ery","Schomaker_2016_Wassermühle_Gollmitz","Schomaker & Wolter (2016)","Wassermühle Gollmitz","Schomaker",2016,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",3.7,5.5,4.675,4,0,4,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,1,11,11,"vSHP","Water wheel",6,36,6.05,3.65,0.75,"net","Europe","Germany","Nordwestuckermark","Boitzenburger Strom","1",53.294045,13.720754
"649","Sca_ery","Schneider_2012_Mainkraftwerk_Kostheim_natural_migration","Schneider et al. (2012)","Mainkraftwerk Kostheim natural migration","Schneider",2012,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",NA,NA,NA,1,1,0,1,0.75,1,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,2,1,2480,4960,"SHP","Kaplan",3.71,3,85,3.76,160,"net","Europe","Germany","Kostheim","Main","210",50.00031,8.33493
"650","Sca_ery","Mueller_2020_Höllthal_natural_migration_Kaplan","Mueller et al. (2020g)","Höllthal natural migration Kaplan","Mueller",2020,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",3,14.7,8.85,49,8,41,0.163265306122449,0.013265306122449,0.163265306122449,0,0.15,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,1,265,571,"vSHP","Kaplan",2.5,4,100,2,36,"net","Europe","Germany","Höllthal","Alz","51.5",47.97806,12.50275
"651","Sca_ery","Tombek_2008_Gugelmühle_Schnecke","Tombek & Holzner (2008)","Gugelmühle Schnecke","Tombek",2008,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",NA,NA,NA,2,1,1,0.5,0.25,0.75,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,2,1,20,65,"vSHP","Screw",2.2,NA,28,1.8,4.7,"net","Europe","Germany","Landkreis Ansbach","Wörnitz",NA,49.04033,10.56207
"652","Sca_ery","Ache_2011_WKA_Vilshofen_Francisturbine","Ache (2011)","WKA Vilshofen Francisturbine","Ache",2011,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",NA,NA,NA,3,1,2,0.333333333333333,0.0833333333333333,0.583333333333333,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,3,2,300,330,"vSHP","Francis",NA,NA,130,3,11,"net","Europe","Germany","Vilshofen","Vils","10.5",48.61665,13.16891
"653","Sca_ery","Mueller_2020_Lindesmühle_natural_migration","Mueller et al. (2020b)","Lindesmühle natural migration","Mueller",2020,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",3,16.5,9.75,6,1,5,0.166666666666667,0,0.416666666666667,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,1,270,270,"vSHP","Kaplan",1.5,3,212,2.81,10.8,"net","Europe","Germany","Bad Kissingen","Fränkische Saale","12.3",50.1879,10.07421
"654","Sca_ery","Mueller_2020_Heckerwehr_natural_migration","Mueller et al. (2020d)","Heckerwehr natural migration","Mueller",2020,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",2,15.6,8.8,32,22,10,0.6875,0.5375,0.6875,0,0.15,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,1,80,80,"vSHP","Screw",3.2,NA,13,2.53,5,"net","Europe","Germany","Heckerwehr","Roth","3.17",49.23298,11.12304
"655","Sca_ery","Mueller_2020_Höllthal_natural_migration_screws","Mueller et al. (2020g)","Höllthal natural migration screws","Mueller",2020,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",3,25,9.8,25,0,25,0,0,0,0,0.15,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,2,2,306,571,"vSHP","Screw",4.3,NA,14,2,36,"net","Europe","Germany","Höllthal","Alz","51.5",47.97806,12.50275
"656","Sca_ery","Hadderingh_1998_Haandrik","Hadderingh & Baker (1998)","Haandrik","Hadderingh",1998,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",10,10,10,1,0,1,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,1,100,100,"vSHP","Kaplan",1.6,4,150,2,7,"net","Europe","Netherlands","Haandrik","Vechte","13.8",52.62151,6.69451
"657","Sca_ery","Wagner_2013_WKA_Wehlitz","Wagner (2013b)","WKA Wehlitz","Wagner",2013,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",2.5,25,7.3,40,3,37,0.075,0,0.225,0.15,0.15,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,1,116,116,"vSHP","Francis",2.3,23,39,2.3,8.5,"net","Europe","Germany","Wehlitz","Weiße Elster","7.5",51.38969,12.19689
"658","Sca_ery","Bochert_2004_WKA_Schildfeld","Bochert et al. (2004)","WKA Schildfeld","Bochert",2004,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",7.3,10.5,8.9,4,0,4,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,NA,NA,44,"vSHP","Francis",NA,NA,NA,2.3,NA,"net","Europe","Germany","Schildfeld","Schilde","2.08",53.44231,10.90923
"659","Sca_ery","Ache_2011_WKA_Vilshofen_Screw","Ache (2011)","WKA Vilshofen Screw","Ache",2011,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",NA,NA,NA,1,0,1,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,3,1,30,330,"vSHP","Screw",NA,NA,35.1,3,11,"net","Europe","Germany","Vilshofen","Vils","10.5",48.61665,13.16891
"660","Sca_ery","Holzner_2000_Mainkraftwerks_Dettelbach","Holzner (2000)","Mainkraftwerks Dettelbach","Holzner",2000,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",7,30,13.2,5,1,4,0.2,0,0.45,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,2,2,4500,4500,"SHP","Kaplan",3.54,4,100,4.55,120,"net","Europe","Germany","Dettelbach","Main","112",49.79465,10.1818
"661","Sca_ery","Schmalz_2010_Walkmühle_Francisturbine","Schmalz (2010)","Walkmühle Francisturbine","Schmalz",2010,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",7.5,13.5,9.5,7,0,7,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,3,2,310,357,"vSHP","Francis",NA,18,NA,3.04,14,"net","Europe","Germany","Meiningen","Werra","14",50.55134,10.41019
"662","Sca_ery","Schomaker_2016_Wasserrad_Maustmühle","Schomaker & Wolter (2016)","Wasserrad Maustmühle","Schomaker",2016,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",3.5,7,5.25,2,0,2,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,1,1.6,1.6,"vSHP","Water wheel",3.9,24,6.86,0.41,0.8,"net","Europe","Germany","Peitz","Hammergraben",NA,51.827583,14.412573
"663","Sca_ery","Schmalz_2010_Walkmühle_Screw","Schmalz (2010)","Walkmühle Screw","Schmalz",2010,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",3.5,20.5,9.2,5,0,5,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,3,1,45.5,357,"vSHP","Screw",NA,NA,NA,2.55,14,"net","Europe","Germany","Meiningen","Werra","14",50.55134,10.41019
"664","Sca_ery","Schomaker_2016_Eulenmühle_Glieneck","Schomaker & Wolter (2016)","Eulenmühle Glieneck","Schomaker",2016,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",15,15,15,1,0,1,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,1,18,18,"vSHP","Water wheel",6.5,40,5,3.1,1,"net","Europe","Germany","Ziesar","Buckau","0.62",52.283924,12.357978
"665","Sca_ery","Schmalz_2016_Wasserrad_Reurieth","Schmalz (2016)","Wasserrad Reurieth","Schmalz",2016,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",4.1,4.7,4.4,2,0,2,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,2,1,8.29,25.29,"vSHP","Water wheel",5,48,5,1.5,1.65,"net","Europe","Germany","Reurieth","Werra","2.56",50.45212,10.65737
"666","Sca_ery","Schomaker_2016_Neumühle","Schomaker & Wolter (2016)","Neumühle","Schomaker",2016,"Cypriniformes","Leuciscidae","Scardinius","Scardinius erythrophthalmus","Rudd",4.8,7.8,6.3,2,0,2,0,0,0.25,0.25,0.25,"fusiform",0.0132991329088085,"physostomous",0.323,0.145,1,1,15,15,"vSHP","Water wheel",5,36,5.2,2.1,1,"net","Europe","Germany","Hadamar-Niederhadamar","Elbbach","3.997",50.431476,8.040062
